"seqnames"	"start"	"end"	"width"	"strand"	"peakName"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr3"	137849065	137849825	761	"*"	"peak45668"	"Promoter (<=1kb)"	3	137795616	137849179	53564	2	"Mttp"	"NM_001163457"	0
"chr3"	138232892	138233104	213	"*"	"peak45689"	"Promoter (<=1kb)"	3	138233029	138265457	32429	1	"Eif4e"	"NM_001313980"	0
"chr3"	141927264	141927499	236	"*"	"peak45736"	"Distal Intergenic"	3	141542897	141875186	332290	2	"Bmpr1b"	"NM_001277217"	-52078
"chr3"	142190575	142190724	150	"*"	"peak45741"	"Distal Intergenic"	3	142202695	142228105	25411	1	"Gbp5"	"NM_153564"	-11971
"chr3"	142470852	142471093	242	"*"	"peak45751"	"Promoter (<=1kb)"	3	142471008	142489366	18359	1	"Gtf2b"	"NM_145546"	0
"chr3"	142587660	142588278	619	"*"	"peak45753"	"Promoter (<=1kb)"	3	142588256	142600407	12152	1	"9530052C20Rik"	"NR_152127"	0
"chr3"	144824158	144824750	593	"*"	"peak45808"	"Promoter (<=1kb)"	3	144824350	144859676	35327	1	"Odf2l"	"NM_001162538"	0
"chr3"	146156058	146156602	545	"*"	"peak45865"	"Promoter (<=1kb)"	3	146156222	146171603	15382	1	"Ctbs"	"NM_001293672"	0
"chr3"	146205388	146205628	241	"*"	"peak45866"	"Promoter (<=1kb)"	3	146205591	146211298	5708	1	"Gng5"	"NM_010318"	0
"chr3"	146226842	146226991	150	"*"	"peak45869"	"Exon (NM_027371/Rpf1, exon 1 of 9)"	3	146212101	146227178	15078	2	"Rpf1"	"NM_027371"	187
"chr3"	146227099	146227333	235	"*"	"peak45870"	"Promoter (<=1kb)"	3	146212101	146227178	15078	2	"Rpf1"	"NM_027371"	0
"chr3"	151915830	151916191	362	"*"	"peak45961"	"Promoter (<=1kb)"	3	151916059	151942467	26409	1	"Fubp1"	"NM_001355366"	0
"chr3"	154302643	154302897	255	"*"	"peak46127"	"Promoter (<=1kb)"	3	154302834	154328819	25986	1	"Cryz"	"NM_001357672"	0
"chr3"	156758018	156758189	172	"*"	"peak46166"	"Intron (NM_177274/Negr1, intron 3 of 6)"	3	157233152	157239727	6576	2	"4930592C13Rik"	"NR_152231"	481538
"chr4"	3574757	3574975	219	"*"	"peak46239"	"Promoter (<=1kb)"	4	3574879	3616623	41745	1	"Tgs1"	"NM_054089"	0
"chr4"	3875154	3875386	233	"*"	"peak46251"	"Distal Intergenic"	4	3870658	3872105	1448	2	"Mos"	"NM_020021"	-3049
"chr4"	3938493	3939312	820	"*"	"peak46253"	"Promoter (<=1kb)"	4	3938888	3943525	4638	1	"Chchd7"	"NM_001190322"	0
"chr4"	6365435	6366100	666	"*"	"peak46283"	"Promoter (<=1kb)"	4	6365680	6396122	30443	1	"Sdcbp"	"NM_001098227"	0
"chr4"	8472291	8472511	221	"*"	"peak46308"	"Distal Intergenic"	4	8535644	8607702	72059	1	"Rab2a"	"NM_021518"	-63133
"chr4"	9668920	9669475	556	"*"	"peak46370"	"Promoter (<=1kb)"	4	9449085	9669162	220078	2	"Asph"	"NM_001177849"	0
"chr4"	9889826	9890086	261	"*"	"peak46380"	"Distal Intergenic"	4	9915965	9917397	1433	2	"4930448K20Rik"	"NR_004448"	27311
"chr4"	11156159	11156515	357	"*"	"peak46419"	"Promoter (<=1kb)"	4	11156441	11174379	17939	1	"Trp53inp1"	"NM_001199105"	0
"chr4"	11321991	11322406	416	"*"	"peak46425"	"Promoter (<=1kb)"	4	11261315	11322137	60823	2	"Dpy19l4"	"NM_001081201"	0
"chr4"	11485667	11486124	458	"*"	"peak46430"	"Promoter (<=1kb)"	4	11485958	11551143	65186	1	"Virma"	"NM_001081183"	0
"chr4"	12087871	12088047	177	"*"	"peak46461"	"Promoter (<=1kb)"	4	12039356	12088007	48652	2	"Tmem67"	"NR_110955"	0
"chr4"	12089213	12089461	249	"*"	"peak46462"	"Promoter (<=1kb)"	4	12089370	12096271	6902	1	"Rbm12b2"	"NM_001356562"	0
"chr4"	12906711	12907323	613	"*"	"peak46473"	"Promoter (<=1kb)"	4	12906837	12981485	74649	1	"Triqk"	"NM_001171801"	0
"chr4"	14826186	14826798	613	"*"	"peak46481"	"Promoter (<=1kb)"	4	14809505	14826413	16909	2	"Otud6b"	"NM_152812"	0
"chr4"	15881194	15881368	175	"*"	"peak46498"	"Promoter (<=1kb)"	4	15881264	15906709	25446	1	"Calb1"	"NM_009788"	0
"chr4"	15957768	15958565	798	"*"	"peak46500"	"Promoter (<=1kb)"	4	15957967	15992589	34623	1	"Nbn"	"NM_013752"	0
"chr4"	20343295	20343444	150	"*"	"peak46528"	"Intron (NM_001290410/Nkain3, intron 3 of 5)"	4	20042052	20066111	24060	1	"Ggh"	"NM_010281"	301243
"chr4"	31921291	31921440	150	"*"	"peak46618"	"Distal Intergenic"	4	31964107	32023466	59360	1	"Map3k7"	"NM_009316"	-42667
"chr4"	31963466	31964161	696	"*"	"peak46620"	"Promoter (<=1kb)"	4	31964107	32023466	59360	1	"Map3k7"	"NM_009316"	0
"chr4"	32656984	32657186	203	"*"	"peak46653"	"Promoter (<=1kb)"	4	32657119	32775217	118099	1	"Mdn1"	"NM_001081392"	0
"chr4"	34550383	34550661	279	"*"	"peak46707"	"Promoter (<=1kb)"	4	34550615	34566908	16294	1	"Akirin2"	"NM_001007589"	0
"chr4"	34614807	34615158	352	"*"	"peak46709"	"Promoter (<=1kb)"	4	34566781	34614942	48162	2	"Orc3"	"NM_001159563"	0
"chr4"	40269454	40270012	559	"*"	"peak46759"	"Promoter (<=1kb)"	4	40269579	40270228	650	1	"Smim27"	"NM_001349093"	0
"chr4"	40612366	40612599	234	"*"	"peak46772"	"Distal Intergenic"	4	40482840	40525548	42709	2	"4933428C19Rik"	"NR_040644"	-86818
"chr4"	41124184	41124594	411	"*"	"peak46805"	"Promoter (<=1kb)"	4	41114427	41124339	9913	2	"Nol6"	"NM_139236"	0
"chr4"	41464815	41465250	436	"*"	"peak46818"	"Promoter (<=1kb)"	4	41390748	41464848	74101	2	"Kif24"	"NM_024241"	0
"chr4"	41697043	41697237	195	"*"	"peak46832"	"Promoter (<=1kb)"	4	41657498	41697091	39594	2	"Cntfr"	"NM_016673"	0
"chr4"	43000385	43000865	481	"*"	"peak46849"	"Promoter (<=1kb)"	4	42979964	43000507	20544	2	"Vcp"	"NM_009503"	0
"chr4"	44167514	44167700	187	"*"	"peak46917"	"Promoter (<=1kb)"	4	44126216	44167435	41220	2	"Rnf38"	"NM_175201"	-79
"chr4"	44756466	44756687	222	"*"	"peak46959"	"Promoter (<=1kb)"	4	44756559	44932214	175656	1	"Zcchc7"	"NM_138590"	0
"chr4"	47474108	47474744	637	"*"	"peak47117"	"Promoter (<=1kb)"	4	47469833	47474367	4535	2	"Alg2"	"NM_001355496"	0
"chr4"	49520763	49521517	755	"*"	"peak47160"	"Promoter (<=1kb)"	4	49512597	49521083	8487	2	"Mrpl50"	"NM_178603"	0
"chr4"	53011760	53012506	747	"*"	"peak47174"	"Promoter (<=1kb)"	4	53011880	53022060	10181	1	"Nipsnap3b"	"NM_001347099"	0
"chr4"	55651083	55651395	313	"*"	"peak47272"	"Distal Intergenic"	4	55527137	55532475	5339	2	"Klf4"	"NM_010637"	-118608
"chr4"	56802220	56802637	418	"*"	"peak47307"	"Promoter (<=1kb)"	4	56802329	56809605	7277	1	"Abitram"	"NM_001081420"	0
"chr4"	56808270	56808432	163	"*"	"peak47308"	"3' UTR"	4	56749680	56802331	52652	2	"Elp1"	"NM_026079"	-5939
"chr4"	62443201	62443720	520	"*"	"peak47465"	"Promoter (<=1kb)"	4	62443606	62466231	22626	1	"4933430I17Rik"	"NM_001356420"	0
"chr4"	63462924	63463138	215	"*"	"peak47522"	"Promoter (<=1kb)"	4	63463002	63468938	5937	1	"Atp6v1g1"	"NM_024173"	0
"chr4"	70328517	70329016	500	"*"	"peak47591"	"Promoter (<=1kb)"	4	70135092	70328672	193581	2	"Cdk5rap2"	"NM_001313762"	0
"chr4"	70453153	70453700	548	"*"	"peak47593"	"Promoter (<=1kb)"	4	70350164	70453165	103002	2	"Megf9"	"NM_172694"	0
"chr4"	72119070	72119655	586	"*"	"peak47605"	"Promoter (<=1kb)"	4	72119481	72122167	2687	1	"C630043F03Rik"	"NR_027923"	0
"chr4"	74169947	74170286	340	"*"	"peak47618"	"Promoter (<=1kb)"	4	74170116	74324101	153986	1	"Kdm4c"	"NM_001356561"	0
"chr4"	82263212	82263402	191	"*"	"peak47655"	"Intron (NM_001113209/Nfib, intron 6 of 11)"	4	82208410	82424016	215607	2	"Nfib"	"NM_001113209"	160614
"chr4"	86555117	86555309	193	"*"	"peak47767"	"Distal Intergenic"	4	86545094	86550458	5365	2	"Gm12551"	"NR_163738"	-4659
"chr4"	86775456	86775792	337	"*"	"peak47777"	"Promoter (<=1kb)"	4	86772336	86775604	3269	2	"Rps6"	"NM_009096"	0
"chr4"	88269283	88269432	150	"*"	"peak47827"	"Intron (NM_001081184/Focad, intron 28 of 43)"	4	88328579	88357152	28574	2	"Hacd4"	"NM_001377098"	87720
"chr4"	88678797	88678951	155	"*"	"peak47838"	"Promoter (<=1kb)"	4	88679011	88679821	811	1	"Gm13283"	"NM_001085531"	-60
"chr4"	94491059	94491812	754	"*"	"peak47883"	"Promoter (<=1kb)"	4	94453376	94491484	38109	2	"Plaa"	"NM_172695"	0
"chr4"	94867229	94867514	286	"*"	"peak47891"	"Promoter (<=1kb)"	4	94830278	94867337	37060	2	"Mysm1"	"NM_177239"	0
"chr4"	95075725	95075874	150	"*"	"peak47899"	"Distal Intergenic"	4	95081541	95097968	16428	1	"Gm12708"	"NR_166673"	-5667
"chr4"	97660416	97660670	255	"*"	"peak47926"	"Intron (NM_001122952/Nfia, intron 1 of 10)"	4	97665863	98007113	341251	1	"Nfia"	"NM_001122953"	-5193
"chr4"	101407996	101408202	207	"*"	"peak48080"	"Exon (NM_001164583/Dnajc6, exon 1 of 19)"	4	101400490	101408398	7909	2	"Gm36012"	"NR_168609"	196
"chr4"	107035262	107036142	881	"*"	"peak48255"	"Promoter (<=1kb)"	4	106991359	107035563	44205	2	"Tceanc2"	"NM_025617"	0
"chr4"	108158274	108158499	226	"*"	"peak48321"	"Promoter (<=1kb)"	4	108084952	108158287	73336	2	"Zyg11b"	"NM_001033634"	0
"chr4"	108477004	108477282	279	"*"	"peak48329"	"Promoter (<=1kb)"	4	108477153	108491319	14167	1	"Cc2d1b"	"NM_177045"	0
"chr4"	108690706	108691043	338	"*"	"peak48334"	"Promoter (<=1kb)"	4	108671492	108690837	19346	2	"Btf3l4"	"NM_027453"	0
"chr4"	108857330	108858144	815	"*"	"peak48344"	"Promoter (<=1kb)"	4	108857852	108918968	61117	1	"Nrd1"	"NM_146150"	0
"chr4"	109533305	109533947	643	"*"	"peak48365"	"Promoter (<=1kb)"	4	109533824	109821157	287334	1	"Faf1"	"NM_007983"	0
"chr4"	114843973	114844281	309	"*"	"peak48437"	"Exon (NM_025647/Cmpk1, exon 1 of 6)"	4	114817810	114844425	26616	2	"Cmpk1"	"NM_025647"	144
"chr4"	114857001	114857488	488	"*"	"peak48438"	"Promoter (<=1kb)"	4	114857315	114900395	43081	1	"Stil"	"NM_001304551"	0
"chr4"	116078257	116078916	660	"*"	"peak48484"	"Promoter (<=1kb)"	4	116078613	116160253	81641	1	"Pik3r3"	"NM_001355585"	0
"chr4"	116414226	116414457	232	"*"	"peak48496"	"Promoter (<=1kb)"	4	116414855	116451099	36245	1	"Gpbp1l1"	"NM_029868"	-398
"chr4"	116414577	116414966	390	"*"	"peak48497"	"Promoter (<=1kb)"	4	116414855	116451099	36245	1	"Gpbp1l1"	"NM_029868"	0
"chr4"	116876457	116876657	201	"*"	"peak48520"	"Promoter (<=1kb)"	4	116876599	116930457	53859	1	"Eif2b3"	"NM_175135"	0
"chr4"	118294489	118294844	356	"*"	"peak48594"	"Promoter (<=1kb)"	4	118290098	118294540	4443	2	"Cdc20"	"NM_023223"	0
"chr4"	120427390	120427587	198	"*"	"peak48714"	"Promoter (<=1kb)"	4	120397065	120427473	30409	2	"Ctps"	"NM_016748"	0
"chr4"	120781835	120782420	586	"*"	"peak48734"	"Promoter (<=1kb)"	4	120778399	120782202	3804	2	"Exo5"	"NM_001160043"	0
"chr4"	123033649	123033830	182	"*"	"peak48776"	"Promoter (<=1kb)"	4	123020908	123033744	12837	2	"Ppie"	"NM_019489"	0
"chr4"	123305636	123306120	485	"*"	"peak48792"	"Promoter (<=1kb)"	4	123297394	123305704	8311	2	"D830031N03Rik"	"NM_001167918"	0
"chr4"	123798438	123799008	571	"*"	"peak48816"	"Promoter (<=1kb)"	4	123798806	123806043	7238	1	"Mycbp"	"NM_019660"	0
"chr4"	126571252	126571538	287	"*"	"peak48969"	"Promoter (<=1kb)"	4	126571436	126603508	32073	1	"Psmb2"	"NM_011970"	0
"chr4"	126914772	126915169	398	"*"	"peak48983"	"Promoter (<=1kb)"	4	126915094	126925029	9936	1	"Sfpq"	"NM_023603"	0
"chr4"	127513764	127513988	225	"*"	"peak49020"	"Distal Intergenic"	4	127368634	127370635	2002	1	"1700080G11Rik"	"NR_166431"	145130
"chr4"	128951689	128952002	314	"*"	"peak49116"	"Promoter (<=1kb)"	4	128951937	128978319	26383	1	"Rnf19b"	"NM_001368763"	0
"chr4"	129566516	129566739	224	"*"	"peak49158"	"Promoter (<=1kb)"	4	129537772	129566560	28789	2	"Kpna6"	"NM_008468"	0
"chr4"	129704923	129705072	150	"*"	"peak49168"	"Distal Intergenic"	4	129714272	129743796	29525	1	"Ptp4a2"	"NM_008974"	-9200
"chr4"	129713512	129714008	497	"*"	"peak49169"	"Promoter (<=1kb)"	4	129714272	129743796	29525	1	"Ptp4a2"	"NM_008974"	-264
"chr4"	130439881	130440032	152	"*"	"peak49218"	"Intron (NM_001159603/Pum1, intron 3 of 21)"	4	130476949	130477013	65	1	"Snord85"	"NR_028565"	-36917
"chr4"	132149700	132149968	269	"*"	"peak49317"	"Promoter (<=1kb)"	4	132083236	132149757	66522	2	"Phactr4"	"NM_001161797"	0
"chr4"	132649804	132650256	453	"*"	"peak49349"	"Promoter (<=1kb)"	4	132626524	132649862	23339	2	"Fam76a"	"NM_001163792"	0
"chr4"	133914306	133914761	456	"*"	"peak49446"	"Promoter (<=1kb)"	4	133857169	133914396	57228	2	"Cep85"	"NM_144527"	0
"chr4"	134650734	134651025	292	"*"	"peak49499"	"Promoter (<=1kb)"	4	134650936	134654681	3746	1	"Rsrp1"	"NM_023665"	0
"chr4"	134658106	134658310	205	"*"	"peak49500"	"Promoter (<=1kb)"	4	134658291	134664848	6558	1	"Syf2"	"NM_026780"	0
"chr4"	135601065	135601269	205	"*"	"peak49562"	"Promoter (<=1kb)"	4	135598237	135601157	2921	2	"Pnrc2"	"NM_026383"	0
"chr4"	137084939	137085178	240	"*"	"peak49650"	"Promoter (<=1kb)"	4	137047007	137085070	38064	2	"Cdc42"	"NM_009861"	0
"chr4"	137321313	137321584	272	"*"	"peak49663"	"Promoter (<=1kb)"	4	137321483	137385848	64366	1	"Usp48"	"NM_001347227"	0
"chr4"	139301430	139302002	573	"*"	"peak49779"	"Promoter (<=1kb)"	4	139302031	139347693	45663	1	"Iffo2"	"NM_001205173"	-29
"chr4"	140787733	140788281	549	"*"	"peak49872"	"Promoter (<=1kb)"	4	140743948	140787856	43909	2	"Crocc"	"NM_001145958"	0
"chr4"	141265925	141266316	392	"*"	"peak49913"	"Promoter (<=1kb)"	4	141195201	141265908	70708	2	"Spen"	"NM_019763"	-17
"chr4"	141273119	141273469	351	"*"	"peak49915"	"Promoter (<=1kb)"	4	141273473	141275624	2152	1	"B330016D10Rik"	"NR_030695"	-4
"chr4"	142888676	142889202	527	"*"	"peak50005"	"Exon (NM_001081355/Prdm2, exon 6 of 10)"	4	142862670	142862732	63	2	"Mir7021"	"NR_105988"	-25944
"chr4"	143139151	143139504	354	"*"	"peak50025"	"5' UTR"	4	143138996	143147661	8666	1	"Pramel12"	"NM_172877"	155
"chr4"	144130691	144130880	190	"*"	"peak50037"	"Intron (NM_029948/Pramel13, intron 1 of 3)"	4	144118244	144135034	16791	2	"Pramel13"	"NM_029948"	4154
"chr4"	148710969	148711631	663	"*"	"peak50210"	"Promoter (<=1kb)"	4	148696839	148711453	14615	2	"Tardbp"	"NM_001003898"	0
"chr4"	149184165	149184419	255	"*"	"peak50243"	"Promoter (<=1kb)"	4	149044992	149184300	139309	2	"Pex14"	"NM_019781"	0
"chr4"	149392145	149392863	719	"*"	"peak50255"	"Promoter (<=1kb)"	4	149260776	149392190	131415	2	"Kif1b"	"NM_001290995"	0
"chr4"	150039427	150039797	371	"*"	"peak50298"	"Promoter (<=1kb)"	4	149980741	150039463	58723	2	"Spsb1"	"NM_029035"	0
"chr4"	150365864	150366085	222	"*"	"peak50312"	"Promoter (<=1kb)"	4	150366373	150706423	340051	1	"Rere"	"NM_001085492"	-288
"chr4"	152410051	152410375	325	"*"	"peak50452"	"Promoter (<=1kb)"	4	152410183	152418539	8357	1	"Rpl22"	"NM_001277114"	0
"chr4"	154016868	154017036	169	"*"	"peak50568"	"Distal Intergenic"	4	154032912	154034933	2022	2	"BC039966"	"NR_040670"	17897
"chr4"	154245121	154245352	232	"*"	"peak50579"	"Promoter (<=1kb)"	4	154241943	154245141	3199	2	"Tprgl"	"NM_026388"	0
"chr4"	155708986	155709423	438	"*"	"peak50664"	"Promoter (<=1kb)"	4	155709311	155734391	25081	1	"Cdk11b"	"NM_001347308"	0
"chr4"	155854384	155854543	160	"*"	"peak50675"	"3' UTR"	4	155852952	155859018	6067	2	"Vwa1"	"NM_147776"	4475
"chr4"	155887927	155888203	277	"*"	"peak50678"	"5' UTR"	4	155887335	155893288	5954	1	"Mrpl20"	"NM_025570"	592
"chr4"	156077201	156077672	472	"*"	"peak50696"	"Promoter (<=1kb)"	4	156077300	156098067	20768	1	"Sdf4"	"NM_011341"	0
"chr4"	156389936	156391673	1738	"*"	"peak50720"	"Promoter (<=1kb)"	4	156390377	156410432	20056	1	"Dhrsx"	"NM_001033326"	0
"chr5"	4600273	4600431	159	"*"	"peak50784"	"Distal Intergenic"	5	4803839	4808216	4378	2	"Fzd1"	"NM_021457"	207785
"chr5"	5808175	5808386	212	"*"	"peak50805"	"Distal Intergenic"	5	5786322	5799317	12996	2	"Steap1"	"NM_027399"	-8858
"chr5"	8472607	8473065	459	"*"	"peak50827"	"Promoter (<=1kb)"	5	8446969	8472716	25748	2	"Dbf4"	"NM_001190717"	0
"chr5"	9211491	9211961	471	"*"	"peak50837"	"Promoter (<=1kb)"	5	9168868	9211776	42909	2	"Dmtf1"	"NM_001110327"	0
"chr5"	21156741	21157027	287	"*"	"peak50900"	"Promoter (<=1kb)"	5	21098022	21156820	58799	2	"Rsbn1l"	"NM_001080977"	0
"chr5"	21261045	21261545	501	"*"	"peak50903"	"Promoter (<=1kb)"	5	21191643	21260909	69267	2	"Ptpn12"	"NM_011203"	-136
"chr5"	21906136	21907083	948	"*"	"peak50932"	"Promoter (<=1kb)"	5	21867899	21906394	38496	2	"Napepld"	"NM_001359963"	0
"chr5"	29583303	29583843	541	"*"	"peak51274"	"Promoter (<=1kb)"	5	29434800	29583388	148589	2	"Lmbr1"	"NM_020295"	0
"chr5"	31205862	31206074	213	"*"	"peak51347"	"Promoter (<=1kb)"	5	31205984	31211977	5994	1	"Atraid"	"NM_027855"	0
"chr5"	31337249	31337633	385	"*"	"peak51363"	"Promoter (<=1kb)"	5	31313350	31337488	24139	2	"Gtf3c2"	"NM_027901"	0
"chr5"	32616067	32616524	458	"*"	"peak51414"	"Promoter (<=1kb)"	5	32616314	32651056	34743	1	"Ppp1cb"	"NM_172707"	0
"chr5"	32967226	32967411	186	"*"	"peak51419"	"Intron (NM_194340/Prr14l, intron 9 of 10)"	5	32893658	32942970	49313	2	"Pisd"	"NM_177298"	-24256
"chr5"	33011355	33011882	528	"*"	"peak51420"	"Promoter (<=1kb)"	5	32946551	33011574	65024	2	"Prr14l"	"NM_194340"	0
"chr5"	33786639	33787277	639	"*"	"peak51462"	"Promoter (<=1kb)"	5	33757697	33786979	29283	2	"Fam53a"	"NM_001359462"	0
"chr5"	34093570	34094072	503	"*"	"peak51482"	"Promoter (<=1kb)"	5	34055260	34093615	38356	2	"Nelfa"	"NM_011914"	0
"chr5"	34326693	34327111	419	"*"	"peak51491"	"Promoter (<=1kb)"	5	34311241	34326768	15528	2	"Haus3"	"NM_146159"	0
"chr5"	34493205	34493846	642	"*"	"peak51512"	"Promoter (<=1kb)"	5	34493594	34510789	17196	1	"Rnf4"	"NM_011278"	0
"chr5"	34671216	34671544	329	"*"	"peak51521"	"Promoter (<=1kb)"	5	34653440	34671323	17884	2	"Tnip2"	"NM_139064"	0
"chr5"	34730589	34731173	585	"*"	"peak51525"	"Promoter (<=1kb)"	5	34731008	34789652	58645	1	"Add1"	"NM_001024458"	0
"chr5"	34918794	34919184	391	"*"	"peak51530"	"Promoter (<=1kb)"	5	34919084	35069878	150795	1	"Htt"	"NM_010414"	0
"chr5"	39801887	39802163	277	"*"	"peak51767"	"Promoter (<=1kb)"	5	39771278	39801974	30697	2	"Hs3st1"	"NM_010474"	0
"chr5"	41865337	41865970	634	"*"	"peak51780"	"Promoter (<=1kb)"	5	41782316	41865522	83207	2	"Rab28"	"NM_001310590"	0
"chr5"	45607205	45607943	739	"*"	"peak51871"	"Promoter (<=1kb)"	5	45591374	45607571	16198	2	"Qdpr"	"NM_024236"	0
"chr5"	52826992	52827167	176	"*"	"peak51938"	"Promoter (<=1kb)"	5	52797431	52827043	29613	2	"Sepsecs"	"NM_001363463"	0
"chr5"	53191233	53191448	216	"*"	"peak51958"	"Distal Intergenic"	5	53206695	53229005	22311	1	"Slc34a2"	"NM_011402"	-15247
"chr5"	63962244	63962395	152	"*"	"peak52025"	"Exon (NM_177006/Nwd2, exon 7 of 7)"	5	63969838	64056962	87125	1	"0610040J01Rik"	"NM_029554"	-7443
"chr5"	64125814	64126527	714	"*"	"peak52032"	"Promoter (<=1kb)"	5	64066241	64126240	60000	2	"Rell1"	"NM_145923"	0
"chr5"	64921786	64921935	150	"*"	"peak52079"	"Distal Intergenic"	5	64960864	64990244	29381	1	"Klf3"	"NM_008453"	-38929
"chr5"	65492968	65493243	276	"*"	"peak52101"	"Promoter (<=1kb)"	5	65419195	65492982	73788	2	"Rfc1"	"NM_001347357"	0
"chr5"	65694249	65694659	411	"*"	"peak52112"	"Promoter (<=1kb)"	5	65604187	65694492	90306	2	"Smim14"	"NM_001376971"	0
"chr5"	65717053	65717244	192	"*"	"peak52113"	"Intron (NM_001310618/Ube2k, intron 1 of 4)"	5	65694588	65756332	61745	1	"Ube2k"	"NR_144566"	22465
"chr5"	65921993	65922595	603	"*"	"peak52118"	"Intron (NM_001024917/N4bp2, intron 1 of 19)"	5	65920864	65984127	63264	1	"N4bp2"	"NM_001024917"	1129
"chr5"	67881676	67881920	245	"*"	"peak52213"	"Intron (NM_001038999/Atp8a1, intron 22 of 36)"	5	67765226	67771330	6105	1	"Shisa3"	"NM_001033415"	116450
"chr5"	72360535	72360907	373	"*"	"peak52241"	"Promoter (<=1kb)"	5	72360672	72456114	95443	1	"Atp10d"	"NR_003966"	0
"chr5"	72716956	72717352	397	"*"	"peak52255"	"Promoter (<=1kb)"	5	72670647	72716988	46342	2	"Nfxl1"	"NM_133921"	0
"chr5"	75104846	75105039	194	"*"	"peak52381"	"Distal Intergenic"	5	75109855	75127029	17175	1	"Gm6116"	"NR_045866"	-4816
"chr5"	75541734	75541883	150	"*"	"peak52404"	"Distal Intergenic"	5	75735647	75817381	81735	1	"Kit"	"NM_001122733"	-193764
"chr5"	76287931	76288586	656	"*"	"peak52433"	"Promoter (<=1kb)"	5	76288120	76303350	15231	1	"Srd5a3"	"NM_020611"	0
"chr5"	76452840	76453022	183	"*"	"peak52442"	"Exon (NR_152171/Gm7467, exon 1 of 1)"	5	76452723	76453374	652	1	"Gm7467"	"NR_152171"	117
"chr5"	77098911	77099659	749	"*"	"peak52477"	"Promoter (<=1kb)"	5	77099149	77115356	16208	1	"Paics"	"NM_001356971"	0
"chr5"	77457705	77458446	742	"*"	"peak52505"	"Promoter (<=1kb)"	5	77442016	77457933	15918	2	"Noa1"	"NM_019836"	0
"chr5"	86320097	86321005	909	"*"	"peak52545"	"Promoter (<=1kb)"	5	86258591	86320602	62012	2	"Uba6"	"NM_172712"	0
"chr5"	88701924	88702231	308	"*"	"peak52551"	"Promoter (<=1kb)"	5	88702321	88703949	1629	1	"Utp3"	"NM_023054"	-90
"chr5"	88762184	88762351	168	"*"	"peak52559"	"Intron (NM_001289775/Rufy3, intron 1 of 12)"	5	88731372	88799276	67905	1	"Rufy3"	"NM_001359209"	30812
"chr5"	88823951	88824246	296	"*"	"peak52562"	"Promoter (<=1kb)"	5	88807092	88824030	16939	2	"Grsf1"	"NM_178700"	0
"chr5"	90371480	90372109	630	"*"	"peak52605"	"Promoter (<=1kb)"	5	90362584	90371855	9272	2	"Cox18"	"NM_001033310"	0
"chr5"	90514314	90514795	482	"*"	"peak52607"	"Promoter (<=1kb)"	5	90514856	90516347	1492	1	"Gm9958"	"NR_045618"	-61
"chr5"	92110482	92111097	616	"*"	"peak52649"	"Promoter (<=1kb)"	5	92096701	92110927	14227	2	"Rchy1"	"NM_001271797"	0
"chr5"	92231069	92231926	858	"*"	"peak52652"	"Promoter (<=1kb)"	5	92200004	92231196	31193	2	"G3bp2"	"NM_001359196"	0
"chr5"	92285503	92285864	362	"*"	"peak52654"	"Promoter (<=1kb)"	5	92200004	92285584	85581	2	"G3bp2"	"NM_001359195"	0
"chr5"	92582899	92583326	428	"*"	"peak52674"	"Promoter (<=1kb)"	5	92563399	92583058	19660	2	"Nup54"	"NM_001359995"	0
"chr5"	92911530	92911679	150	"*"	"peak52695"	"Intron (NM_015756/Shroom3, intron 1 of 10)"	5	92936310	92936421	112	2	"Mir1961"	"NR_035487"	24742
"chr5"	93339729	93339926	198	"*"	"peak52721"	"Intron (NM_017367/Ccni, intron 2 of 6)"	5	93329792	93354354	24563	2	"Ccni"	"NM_017367"	14428
"chr5"	93354261	93354449	189	"*"	"peak52722"	"Promoter (<=1kb)"	5	93354377	93361333	6957	1	"2010109A12Rik"	"NM_029363"	0
"chr5"	96310330	96310696	367	"*"	"peak52739"	"Promoter (<=1kb)"	5	96218192	96309849	91658	2	"Cnot6l"	"NM_144910"	-481
"chr5"	96357826	96358114	289	"*"	"peak52742"	"Promoter (<=1kb)"	5	96357974	96387543	29570	1	"Mrpl1"	"NM_001039084"	0
"chr5"	99487616	99487921	306	"*"	"peak52818"	"Intron (NR_030692/A930011G23Rik, intron 3 of 3)"	5	99365279	99400786	35508	2	"Rasgef1b"	"NM_181318"	-86830
"chr5"	100126778	100127087	310	"*"	"peak52857"	"Promoter (<=1kb)"	5	100103794	100126797	23004	2	"Hnrnpd"	"NM_001077265"	0
"chr5"	100563991	100564440	450	"*"	"peak52889"	"Promoter (<=1kb)"	5	100509508	100564093	54586	2	"Sec31a"	"NM_001359323"	0
"chr5"	102218305	102218523	219	"*"	"peak52962"	"Promoter (<=1kb)"	5	101980819	102217787	236969	2	"Wdfy3"	"NM_172882"	-518
"chr5"	103377409	103377558	150	"*"	"peak53006"	"Downstream (<1kb)"	5	103056415	103359200	302786	2	"Mapk10"	"NM_009158"	-18209
"chr5"	108048290	108048860	571	"*"	"peak53243"	"Promoter (<=1kb)"	5	108048394	108056871	8478	1	"Rpl5"	"NM_016980"	0
